Zip,Zip,NAICSIndustry,PctLoanMin
94119.0,94119.0,All Other Miscellaneous Schools and Instruction ,2.172939217875601
94120.0,94120.0,Human Resources Consulting Services ,60.73919969739512
94120.0,94120.0,Engineering Services,27.040218806602024
94120.0,94120.0,Other Social Advocacy Organizations ,12.220581496002852
94121.0,94121.0,Full-Service Restaurants ,17.218972001961905
94121.0,94121.0,Other Social Advocacy Organizations ,8.031667308669588
94121.0,94121.0,UNKNOWN,4.3063745496519
94121.0,94121.0,Elementary and Secondary Schools ,3.420896303678324
94121.0,94121.0,Limited-Service Restaurants ,2.9512788511554486
94121.0,94121.0,Offices of Real Estate Agents and Brokers,2.3310173546220065
94121.0,94121.0,Offices of Dentists ,2.0221102775655013
94121.0,94121.0,Other Individual and Family Services ,1.9520612506096167
94121.0,94121.0,All Other Miscellaneous Store Retailers (except Tobacco Stores) ,1.8945694553163959
94121.0,94121.0,Residential Remodelers ,1.7816722304006014
94122.0,94122.0,Full-Service Restaurants ,14.660497080425614
94122.0,94122.0,UNKNOWN,7.058942067158221
94122.0,94122.0,Offices of Dentists ,5.384517597787949
94122.0,94122.0,Administration of Education Programs ,5.337204692547756
94122.0,94122.0,Limited-Service Restaurants ,3.8586527799894763
94122.0,94122.0,Commercial and Institutional Building Construction ,2.1041048861595257
94122.0,94122.0,New Single-Family Housing Construction (except For-Sale Builders) ,2.0562088112486023
94122.0,94122.0,Residential Remodelers ,2.0210553125411366
94122.0,94122.0,Religious Organizations ,1.881607496936595
94122.0,94122.0,Child Day Care Services ,1.7950940774727422
94123.0,94123.0,Full-Service Restaurants ,15.862760250136901
94123.0,94123.0,Nature Parks and Other Similar Institutions,8.8749336702323
94123.0,94123.0,Food Service Contractors,5.476544069226948
94123.0,94123.0,UNKNOWN,4.352834668892784
94123.0,94123.0,Limited-Service Restaurants ,3.984104728968594
94123.0,94123.0,Offices of Dentists ,3.4769531763343497
94123.0,94123.0,Hotels (except Casino Hotels) and Motels ,3.1453548051450335
94123.0,94123.0,Offices of Lawyers,2.399096919551472
94123.0,94123.0,Offices of Real Estate Agents and Brokers,2.2683430897836945
94123.0,94123.0,Other Chemical and Allied Products Merchant Wholesalers ,1.77498673404646
94124.0,94124.0,Commercial and Institutional Building Construction ,12.681108031671267
94124.0,94124.0,Electrical Contractors and Other Wiring Installation Contractors,8.417231852384269
94124.0,94124.0,All Other Specialty Trade Contractors,3.462647266285538
94124.0,94124.0,Full-Service Restaurants ,3.299380791552096
94124.0,94124.0,Other Heavy and Civil Engineering Construction ,2.3766714988711466
94124.0,94124.0,Fresh Fruit and Vegetable Merchant Wholesalers ,2.1193647429155824
94124.0,94124.0,New Single-Family Housing Construction (except For-Sale Builders) ,2.1176399584564014
94124.0,94124.0,"Plumbing, Heating, and Air-Conditioning Contractors ",2.1055400597810374
94124.0,94124.0,UNKNOWN,2.039036701858647
94124.0,94124.0,Drywall and Insulation Contractors ,1.872544917911482
94125.0,94125.0,Offices of Lawyers,100.0
94126.0,94126.0,Custom Computer Programming Services ,60.760407823857314
94126.0,94126.0,Administrative Management and General Management Consulting Services ,28.40115062852302
94126.0,94126.0,Offices of Lawyers,7.221808472778469
94126.0,94126.0,Radio Networks ,3.6166330748411983
94127.0,94127.0,Offices of Dentists ,11.566203602804991
94127.0,94127.0,Full-Service Restaurants ,7.245331583094774
94127.0,94127.0,UNKNOWN,5.672633024095837
94127.0,94127.0,Offices of Real Estate Agents and Brokers,4.802179111179108
94127.0,94127.0,Electrical Contractors and Other Wiring Installation Contractors,3.876431536548087
94127.0,94127.0,New Single-Family Housing Construction (except For-Sale Builders) ,3.3560835947789753
94127.0,94127.0,Residential Remodelers ,3.239480534159609
94127.0,94127.0,Software Publishers,2.84608645204336
94127.0,94127.0,Offices of Lawyers,2.713904255355578
94127.0,94127.0,Custom Computer Programming Services ,2.628118825451769
94128.0,94128.0,Full-Service Restaurants ,29.47739154210988
94128.0,94128.0,UNKNOWN,28.394511211831045
94128.0,94128.0,Mobile Food Services,19.054481357051888
94128.0,94128.0,Limited-Service Restaurants ,12.140971106960404
94128.0,94128.0,All Other Personal Services ,6.805171913232817
94128.0,94128.0,All Other Specialty Food Stores ,2.8799487536801283
94128.0,94128.0,New Single-Family Housing Construction (except For-Sale Builders) ,1.1341227303717283
94128.0,94128.0,All Other Legal Services ,0.11340138476211166
94129.0,94129.0,Software Publishers,9.284319633681235
94129.0,94129.0,Breweries,8.084259775558264
94129.0,94129.0,Other Social Advocacy Organizations ,5.883724264651304
94129.0,94129.0,Elementary and Secondary Schools ,5.8610883372797415
94129.0,94129.0,Marketing Consulting Services ,4.715205146042674
94129.0,94129.0,Executive Search Services ,4.178499223803136
94129.0,94129.0,All Other Information Services,4.042129887779132
94129.0,94129.0,"Cosmetics, Beauty Supplies, and Perfume Stores ",4.042129887779132
94129.0,94129.0,Civic and Social Organizations ,3.883807744334599
94129.0,94129.0,Full-Service Restaurants ,3.7070373200822417
94130.0,94130.0,Engineering Services,12.326704300300744
94130.0,94130.0,Other Metal Container Manufacturing ,11.16312403968428
94130.0,94130.0,"Plumbing, Heating, and Air-Conditioning Contractors ",9.568392034015098
94130.0,94130.0,Commercial and Institutional Building Construction ,4.784196017007549
94130.0,94130.0,Distilleries ,4.784196017007549
94130.0,94130.0,Elementary and Secondary Schools ,4.784196017007549
94130.0,94130.0,New Single-Family Housing Construction (except For-Sale Builders) ,4.784196017007549
94130.0,94130.0,Full-Service Restaurants ,4.749111912882827
94130.0,94130.0,Sports and Recreation Instruction ,4.506074755218843
94130.0,94130.0,All Other Consumer Goods Rental ,4.423786583726313
94131.0,94131.0,Full-Service Restaurants ,7.025630815108455
94131.0,94131.0,UNKNOWN,6.642208545297891
94131.0,94131.0,All Other Miscellaneous Schools and Instruction ,6.5809853908622475
94131.0,94131.0,Residential Remodelers ,3.9236343878361715
94131.0,94131.0,Software Publishers,3.571404144169194
94131.0,94131.0,Child Day Care Services ,3.0689512235858314
94131.0,94131.0,Custom Computer Programming Services ,2.873347874012596
94131.0,94131.0,Elementary and Secondary Schools ,2.6583488484712356
94131.0,94131.0,Other Management Consulting Services ,2.4943489992556493
94131.0,94131.0,Offices of Dentists ,2.489693059212887
94132.0,94132.0,Museums ,11.20572046740761
94132.0,94132.0,Religious Organizations ,8.114784959419998
94132.0,94132.0,Elementary and Secondary Schools ,7.563861315500137
94132.0,94132.0,Full-Service Restaurants ,6.67957589196525
94132.0,94132.0,Offices of Dentists ,6.55924606415611
94132.0,94132.0,Administrative Management and General Management Consulting Services ,5.770946040714919
94132.0,94132.0,Fitness and Recreational Sports Centers ,5.69901652103463
94132.0,94132.0,Facilities Support Services,5.602860233703805
94132.0,94132.0,UNKNOWN,4.60770261043427
94132.0,94132.0,Child Day Care Services ,2.5327076953240826
94133.0,94133.0,Full-Service Restaurants ,16.44982229996794
94133.0,94133.0,Hotels (except Casino Hotels) and Motels ,9.567550999168915
94133.0,94133.0,Coastal and Great Lakes Passenger Transportation ,4.446858500439032
94133.0,94133.0,"Trusts, Estates, and Agency Accounts ",4.446858500439032
94133.0,94133.0,Retail Bakeries ,3.844309173629543
94133.0,94133.0,UNKNOWN,3.7915510929698804
94133.0,94133.0,Limited-Service Restaurants ,3.103235668735708
94133.0,94133.0,Architectural Services,2.475424717094095
94133.0,94133.0,Lessors of Nonresidential Buildings (except Miniwarehouses) ,2.2887224735814624
94133.0,94133.0,Offices of Real Estate Agents and Brokers,2.199585861968937
94134.0,94134.0,Custom Computer Programming Services ,10.869315501441038
94134.0,94134.0,Religious Organizations ,7.134512058522935
94134.0,94134.0,Child Day Care Services ,5.787858860365637
94134.0,94134.0,All Other Miscellaneous Store Retailers (except Tobacco Stores) ,5.312194435679347
94134.0,94134.0,Elementary and Secondary Schools ,5.221974384242784
94134.0,94134.0,Sign Manufacturing,5.221974384242784
94134.0,94134.0,UNKNOWN,2.92105758710896
94134.0,94134.0,Security Guards and Patrol Services ,2.610987192121392
94134.0,94134.0,Electrical Contractors and Other Wiring Installation Contractors,2.3040238718924484
94134.0,94134.0,Residential Remodelers ,2.2680235804874784
94141.0,94141.0,Educational Support Services,63.74147913012914
94141.0,94141.0,Other Miscellaneous Nondurable Goods Merchant Wholesalers ,27.317776770055346
94141.0,94141.0,Musical Groups and Artists ,5.146851261990228
94141.0,94141.0,New Single-Family Housing Construction (except For-Sale Builders) ,3.7938928378252865
94142.0,94142.0,Support Activities for Rail Transportation,100.0
94143.0,94143.0,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology) ",39.01303776709139
94143.0,94143.0,Full-Service Restaurants ,31.16439482910794
94143.0,94143.0,UNKNOWN,16.57455905188955
94143.0,94143.0,Diagnostic Imaging Centers ,6.433249927793369
94143.0,94143.0,Limited-Service Restaurants ,5.641545348039862
94143.0,94143.0,Florists ,1.1732130760778947
94146.0,94146.0,Lessors of Residential Buildings and Dwellings ,75.47473609000613
94146.0,94146.0,Civic and Social Organizations ,24.52526390999386
94147.0,94147.0,Offices of Real Estate Agents and Brokers,51.57966192230222
94147.0,94147.0,UNKNOWN,14.849044635603876
94147.0,94147.0,Media Representatives,13.242674797743181
94147.0,94147.0,Administrative Management and General Management Consulting Services ,11.592904597099965
94147.0,94147.0,All Other Miscellaneous Store Retailers (except Tobacco Stores) ,8.735714047250754
94158.0,94158.0,Research and Development in the Social Sciences and Humanities ,36.186998989325346
94158.0,94158.0,Limousine Service,16.17993098810715
94158.0,94158.0,Full-Service Restaurants ,7.868095765850223
94158.0,94158.0,Research and Development in Biotechnology (except Nanobiotechnology),4.189640058364621
94158.0,94158.0,Software Publishers,3.3900487271185833
94158.0,94158.0,Temporary Shelters ,3.3529932401535145
94158.0,94158.0,UNKNOWN,3.2747931353375823
94158.0,94158.0,Navigational Services to Shipping ,2.533089929252774
94158.0,94158.0,Services for the Elderly and Persons with Disabilities ,2.533089929252774
94158.0,94158.0,Supermarkets and Other Grocery (except Convenience) Stores ,2.533089929252774
94164.0,94164.0,"Offices of Physicians, Mental Health Specialists ",100.0
94172.0,94172.0,Wine and Distilled Alcoholic Beverage Merchant Wholesalers ,68.65671641791045
94172.0,94172.0,Offices of Lawyers,19.288174512055107
94172.0,94172.0,"Promoters of Performing Arts, Sports, and Similar Events without Facilities ",12.055109070034444
94188.0,94188.0,Limited-Service Restaurants ,36.34401474927344
94188.0,94188.0,Fresh Fruit and Vegetable Merchant Wholesalers ,15.57600632111719
94188.0,94188.0,Advertising Agencies,15.458853985573958
94188.0,94188.0,Caterers,14.390759465715568
94188.0,94188.0,Other Electric Power Generation ,9.191401330091253
94188.0,94188.0,Other Activities Related to Real Estate ,7.615628690604898
94188.0,94188.0,UNKNOWN,0.7268802949854688
94188.0,94188.0,"General Freight Trucking, Long-Distance, Truckload ",0.6964551626382199
94203.0,94203.0,Painting and Wall Covering Contractors,100.0
94249.0,94249.0,Gasoline Stations with Convenience Stores ,100.0
94250.0,94250.0,Sports Teams and Clubs ,97.04265542812766
94250.0,94250.0,Drinking Places (Alcoholic Beverages) ,2.95734457187234
94301.0,94301.0,Custom Computer Programming Services ,9.088017838501742
94301.0,94301.0,Full-Service Restaurants ,8.85021808126165
94301.0,94301.0,Software Publishers,8.478963895567995
94301.0,94301.0,Hotels (except Casino Hotels) and Motels ,6.160234037753826
94301.0,94301.0,Offices of Dentists ,4.227649553575411
94301.0,94301.0,UNKNOWN,3.9438306323107475
94301.0,94301.0,Computer Systems Design Services ,3.508628250109553
94301.0,94301.0,Offices of Certified Public Accountants ,3.0229715209870536
94301.0,94301.0,"Data Processing, Hosting, and Related Services",2.3811976900530234
94301.0,94301.0,"All Other Professional, Scientific, and Technical Services",2.241050372422277
94302.0,94302.0,Poured Concrete Foundation and Structure Contractors ,54.37045230002548
94302.0,94302.0,New Single-Family Housing Construction (except For-Sale Builders) ,20.845942100128624
94302.0,94302.0,"Process, Physical Distribution, and Logistics Consulting Services ",9.709009339290263
94302.0,94302.0,Other Social Advocacy Organizations ,5.23509783574531
94302.0,94302.0,Grantmaking Foundations ,4.442842673659225
94302.0,94302.0,All Other Specialty Food Stores ,3.2311583081157997
94302.0,94302.0,Other Computer Related Services,2.1654974430353002
94303.0,94303.0,Elementary and Secondary Schools ,5.648793263691301
94303.0,94303.0,Other Computer Related Services,4.3981641772018625
94303.0,94303.0,Computer Systems Design Services ,3.847501000184993
94303.0,94303.0,Commercial and Institutional Building Construction ,3.57641635825028
94303.0,94303.0,Custom Computer Programming Services ,3.510854856032832
94303.0,94303.0,Computer Terminal and Other Computer Peripheral Equipment Manufacturing ,3.2609073398816597
94303.0,94303.0,Administrative Management and General Management Consulting Services ,3.246212281712635
94303.0,94303.0,Child and Youth Services ,3.163916217822413
94303.0,94303.0,"Other Direct Insurance (except Life, Health, and Medical) Carriers ",2.9766699701717694
94303.0,94303.0,Surgical and Medical Instrument Manufacturing ,2.9766699701717694
94304.0,94304.0,All Other Transit and Ground Passenger Transportation ,28.918029965547433
94304.0,94304.0,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology) ",13.591474083807293
94304.0,94304.0,All Other Miscellaneous Schools and Instruction ,6.134670876891232
94304.0,94304.0,All Other Information Services,5.783605993109487
94304.0,94304.0,Pharmacies and Drug Stores ,5.783605993109487
94304.0,94304.0,UNKNOWN,3.1603184719968374
94304.0,94304.0,Beauty Salons ,2.8918029965547434
94304.0,94304.0,Full-Service Restaurants ,2.602622696899269
94304.0,94304.0,Custom Computer Programming Services ,2.189060976460821
94304.0,94304.0,Offices of Lawyers,2.1331847492565514
94305.0,94305.0,Solid Waste Collection ,26.74971898015851
94305.0,94305.0,Educational Support Services,9.59710367738739
94305.0,94305.0,Child Day Care Services ,9.362401643055478
94305.0,94305.0,Full-Service Restaurants ,5.676424116184537
94305.0,94305.0,Custom Computer Programming Services ,5.414157031437952
94305.0,94305.0,All Other Miscellaneous Schools and Instruction ,4.012457847023776
94305.0,94305.0,"Colleges, Universities, and Professional Schools ",4.012457847023776
94305.0,94305.0,Fitness and Recreational Sports Centers ,4.012457847023776
94305.0,94305.0,Religious Organizations ,4.012457847023776
94305.0,94305.0,Support Activities for Forestry,3.3290025270807266
94306.0,94306.0,Software Publishers,10.32630450085008
94306.0,94306.0,Full-Service Restaurants ,6.040558028651169
94306.0,94306.0,Limited-Service Restaurants ,4.960288447900888
94306.0,94306.0,Custom Computer Programming Services ,4.647998961896424
94306.0,94306.0,Hotels (except Casino Hotels) and Motels ,3.698216236957411
94306.0,94306.0,UNKNOWN,3.529047720122412
94306.0,94306.0,"Data Processing, Hosting, and Related Services",3.460101540893121
94306.0,94306.0,Offices of All Other Miscellaneous Health Practitioners ,3.330210275966755
94306.0,94306.0,Other Computer Related Services,3.109627637216649
94306.0,94306.0,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology) ",3.073172892909204
94309.0,94309.0,Software Publishers,51.089631424801865
94309.0,94309.0,Other Management Consulting Services ,48.910368575198135
94401.0,94401.0,Full-Service Restaurants ,9.893369026948783
94401.0,94401.0,Drugs and Druggists' Sundries Merchant Wholesalers ,6.779938164273661
94401.0,94401.0,Employment Placement Agencies ,6.779938164273661
94401.0,94401.0,Limited-Service Restaurants ,6.423425312932329
94401.0,94401.0,Offices of Dentists ,5.26098725970863
94401.0,94401.0,UNKNOWN,4.236275961842273
94401.0,94401.0,Offices of Physicians (except Mental Health Specialists) ,3.418235552855401
94401.0,94401.0,"Data Processing, Hosting, and Related Services",3.198368029614457
94401.0,94401.0,All Other Personal Services ,3.163555759116177
94401.0,94401.0,Custom Computer Programming Services ,3.0612668320317806
94402.0,94402.0,Custom Computer Programming Services ,10.098713451639389
94402.0,94402.0,Limited-Service Restaurants ,5.186187040830941
94402.0,94402.0,Software Publishers,5.0177475975152195
94402.0,94402.0,Offices of Lawyers,4.20750144965421
94402.0,94402.0,UNKNOWN,4.126887689381928
94402.0,94402.0,"All Other Professional, Scientific, and Technical Services",3.708771402904269
94402.0,94402.0,Home Health Care Services,3.531255352914704
94402.0,94402.0,Administrative Management and General Management Consulting Services ,2.91296625708784
94402.0,94402.0,"Software and Other Prerecorded Compact Disc, Tape, and Record Reproducing ",2.8665835027220457
94402.0,94402.0,Temporary Help Services,2.5143162225312903
94403.0,94403.0,"Plumbing, Heating, and Air-Conditioning Contractors ",8.75307754430101
94403.0,94403.0,Consumer Lending ,8.475778318996795
94403.0,94403.0,UNKNOWN,3.858438057028628
94403.0,94403.0,Custom Computer Programming Services ,3.5609975684800736
94403.0,94403.0,Administration of Education Programs ,3.390311327598718
94403.0,94403.0,"Colleges, Universities, and Professional Schools ",3.390311327598718
94403.0,94403.0,Electronic Computer Manufacturing ,3.390311327598718
94403.0,94403.0,Full-Service Restaurants ,2.7840213934828704
94403.0,94403.0,Insurance Agencies and Brokerages ,2.7781736658441316
94403.0,94403.0,Offices of Lawyers,2.5253869677913796
94404.0,94404.0,Lessors of Residential Buildings and Dwellings ,11.94975971461383
94404.0,94404.0,Software Publishers,8.694851065553111
94404.0,94404.0,Industrial Building Construction ,8.28595422063643
94404.0,94404.0,Limited-Service Restaurants ,6.501586034727096
94404.0,94404.0,New Housing For-Sale Builders ,5.8807340103878145
94404.0,94404.0,Custom Computer Programming Services ,5.494887408112929
94404.0,94404.0,Administrative Management and General Management Consulting Services ,3.1683307187395857
94404.0,94404.0,Engineering Services,2.3650876702607855
94404.0,94404.0,Travel Agencies,2.358474255600043
94404.0,94404.0,Land Subdivision ,2.352293604155126
94501.0,94501.0,Engineering Services,8.693114851341308
94501.0,94501.0,Other Heavy and Civil Engineering Construction ,5.213356698478922
94501.0,94501.0,Full-Service Restaurants ,5.02212339266563
94501.0,94501.0,Offices of Lawyers,4.882147424123388
94501.0,94501.0,Offices of Dentists ,2.8645881516424976
94501.0,94501.0,UNKNOWN,2.8273749195807794
94501.0,94501.0,Architectural Services,2.620971110709883
94501.0,94501.0,Elementary and Secondary Schools ,2.606678349239461
94501.0,94501.0,Nursing Care Facilities (Skilled Nursing Facilities) ,2.458576269477732
94501.0,94501.0,Commercial and Institutional Building Construction ,2.4502776482850934
94502.0,94502.0,Pulp Mills ,8.48062662073161
94502.0,94502.0,All Other Outpatient Care Centers ,8.440049395254047
94502.0,94502.0,Civic and Social Organizations ,8.440049395254047
94502.0,94502.0,Commercial Bakeries ,8.440049395254047
94502.0,94502.0,UNKNOWN,7.127448693279439
94502.0,94502.0,Other Specialized Design Services,4.220024697627023
94502.0,94502.0,Full-Service Restaurants ,4.053686305134242
94502.0,94502.0,Hotels (except Casino Hotels) and Motels ,3.5870209929829695
94502.0,94502.0,Administrative Management and General Management Consulting Services ,3.1269665605217645
94502.0,94502.0,Offices of Lawyers,2.5564361015013812
94503.0,94503.0,UNKNOWN,10.043880287252898
94503.0,94503.0,Offices of Dentists ,6.317553520440403
94503.0,94503.0,Full-Service Restaurants ,6.007270817828733
94503.0,94503.0,Limited-Service Restaurants ,4.731411141646094
94503.0,94503.0,"General Freight Trucking, Local ",2.9876227067272247
94503.0,94503.0,"Specialized Freight (except Used Goods) Trucking, Local ",2.5619578744230167
94503.0,94503.0,New Single-Family Housing Construction (except For-Sale Builders) ,2.5619392555431157
94503.0,94503.0,Hotels (except Casino Hotels) and Motels ,2.5358914425611547
94503.0,94503.0,Supermarkets and Other Grocery (except Convenience) Stores ,2.5072556052729094
94503.0,94503.0,General Automotive Repair ,2.355884111675096
94505.0,94505.0,Electrical Contractors and Other Wiring Installation Contractors,9.445349342284507
94505.0,94505.0,Commercial and Institutional Building Construction ,8.379746220045083
94505.0,94505.0,UNKNOWN,7.865812477839485
94505.0,94505.0,Offices of Dentists ,6.007241891085212
94505.0,94505.0,"Plumbing, Heating, and Air-Conditioning Contractors ",3.1570730064123897
94505.0,94505.0,Full-Service Restaurants ,3.156648272031659
94505.0,94505.0,Religious Organizations ,3.1502325474385167
94505.0,94505.0,All Other Personal Services ,3.0663810389058397
94505.0,94505.0,Hotels (except Casino Hotels) and Motels ,2.713136160784443
94505.0,94505.0,Marketing Consulting Services ,2.4017835052677485
94506.0,94506.0,UNKNOWN,13.957675949512169
94506.0,94506.0,Elementary and Secondary Schools ,7.117764254106893
94506.0,94506.0,Full-Service Restaurants ,6.888766757556284
94506.0,94506.0,Human Resources Consulting Services ,6.65554964253231
94506.0,94506.0,"All Other Professional, Scientific, and Technical Services",3.971550065035918
94506.0,94506.0,Freight Transportation Arrangement ,3.4664298869690304
94506.0,94506.0,Offices of Dentists ,3.18491454635489
94506.0,94506.0,Offices of Physicians (except Mental Health Specialists) ,3.1309299189833886
94506.0,94506.0,Offices of Real Estate Agents and Brokers,2.794026761466612
94506.0,94506.0,Limited-Service Restaurants ,2.3487061977716537
94507.0,94507.0,Furniture Stores ,17.320241207350676
94507.0,94507.0,"Highway, Street, and Bridge Construction ",6.544026272218512
94507.0,94507.0,Full-Service Restaurants ,3.945962769806224
94507.0,94507.0,All Other Miscellaneous Ambulatory Health Care Services ,3.7628151065256445
94507.0,94507.0,Golf Courses and Country Clubs,3.272013136109256
94507.0,94507.0,New Single-Family Housing Construction (except For-Sale Builders) ,2.8125406914711135
94507.0,94507.0,All Other Miscellaneous Store Retailers (except Tobacco Stores) ,2.2979413695158026
94507.0,94507.0,"All Other Professional, Scientific, and Technical Services",2.292755883097697
94507.0,94507.0,UNKNOWN,2.2887061124391344
94507.0,94507.0,Assisted Living Facilities for the Elderly ,2.1268085384710163
94508.0,94508.0,Wineries ,22.13533254417847
94508.0,94508.0,Grape Vineyards ,11.453960538486779
94508.0,94508.0,Electrical Contractors and Other Wiring Installation Contractors,8.551378388375369
94508.0,94508.0,Commercial and Institutional Building Construction ,7.614603390523475
94508.0,94508.0,"Process, Physical Distribution, and Logistics Consulting Services ",6.06825356446861
94508.0,94508.0,Diagnostic Imaging Centers ,5.766072284733106
94508.0,94508.0,Offices of Dentists ,3.8433966562305755
94508.0,94508.0,Computer and Office Machine Repair and Maintenance ,2.8629689077484985
94508.0,94508.0,All Other Animal Production ,2.7146147089650268
94508.0,94508.0,Landscape Architectural Services,2.430220296277343
94509.0,94509.0,Offices of Dentists ,9.559482211946793
94509.0,94509.0,UNKNOWN,5.816798671807077
94509.0,94509.0,Full-Service Restaurants ,4.139305189197732
94509.0,94509.0,Offices of Physicians (except Mental Health Specialists) ,3.5910370557230795
94509.0,94509.0,"Plumbing, Heating, and Air-Conditioning Contractors ",3.533786513493537
94509.0,94509.0,New Single-Family Housing Construction (except For-Sale Builders) ,3.1983153661509554
94509.0,94509.0,General Automotive Repair ,2.7034897227990142
94509.0,94509.0,Limited-Service Restaurants ,2.2041570091456175
94509.0,94509.0,All Other Business Support Services ,1.9899368023132435
94509.0,94509.0,Janitorial Services ,1.8548245091365667
94510.0,94510.0,Full-Service Restaurants ,6.319530790820141
94510.0,94510.0,Offices of Dentists ,3.570441791263045
94510.0,94510.0,Offices of Physicians (except Mental Health Specialists) ,2.9715841751236933
94510.0,94510.0,Other Management Consulting Services ,2.5569111508128235
94510.0,94510.0,UNKNOWN,2.311008315971038
94510.0,94510.0,"Plumbing, Heating, and Air-Conditioning Contractors ",2.2617132189152205
94510.0,94510.0,Engineering Services,2.106756503294754
94510.0,94510.0,General Automotive Repair ,2.106026407672513
94510.0,94510.0,Insurance Agencies and Brokerages ,1.879521735855841
94510.0,94510.0,Offices of Lawyers,1.7810297681368632
94511.0,94511.0,Gasoline Stations with Convenience Stores ,20.83448845420019
94511.0,94511.0,"Offices of Physicians, Mental Health Specialists ",17.40155905291226
94511.0,94511.0,Full-Service Restaurants ,17.234503127977494
94511.0,94511.0,Marinas,13.80632793473251
94511.0,94511.0,Other Electronic and Precision Equipment Repair and Maintenance ,12.973279714169507
94511.0,94511.0,Soap and Other Detergent Manufacturing ,6.714969580054137
94511.0,94511.0,Other Chemical and Allied Products Merchant Wholesalers ,5.910426648856948
94511.0,94511.0,UNKNOWN,3.827117515680005
94511.0,94511.0,Painting and Wall Covering Contractors,1.2973279714169508
94512.0,94512.0,All Other Amusement and Recreation Industries ,59.65071571891359
94512.0,94512.0,All Other Grain Farming ,34.168992613018574
94512.0,94512.0,All Other Miscellaneous Crop Farming ,6.180291668067839
94513.0,94513.0,UNKNOWN,9.040782159697052
94513.0,94513.0,Offices of Dentists ,6.886970505403698
94513.0,94513.0,Full-Service Restaurants ,3.712251835836714
94513.0,94513.0,New Single-Family Housing Construction (except For-Sale Builders) ,2.989058847037846
94513.0,94513.0,Offices of Real Estate Agents and Brokers,2.533557959020123
94513.0,94513.0,All Other Specialty Trade Contractors,2.350232659501456
94513.0,94513.0,Limited-Service Restaurants ,2.2756867189963224
94513.0,94513.0,General Automotive Repair ,1.7466497097420097
94513.0,94513.0,All Other Miscellaneous Store Retailers (except Tobacco Stores) ,1.7132813146942054
94513.0,94513.0,Beauty Salons ,1.5036577086008394
94514.0,94514.0,"Highway, Street, and Bridge Construction ",23.031105196468868
94514.0,94514.0,Ready-Mix Concrete Manufacturing,14.859112800965134
94514.0,94514.0,Poured Concrete Foundation and Structure Contractors ,8.743711324256495
94514.0,94514.0,Materials Recovery Facilities ,7.989624340733191
94514.0,94514.0,Wineries ,6.563937184302655
94514.0,94514.0,Religious Organizations ,5.788298607024224
94514.0,94514.0,Landscape Architectural Services,4.81486672259214
94514.0,94514.0,Snack and Nonalcoholic Beverage Bars ,4.649455505547714
94514.0,94514.0,Tile and Terrazzo Contractors,4.340950457885489
94514.0,94514.0,Full-Service Restaurants ,4.152674859649075
94515.0,94515.0,Wineries ,31.118269061234066
94515.0,94515.0,Hotels (except Casino Hotels) and Motels ,5.561538471617465
94515.0,94515.0,Full-Service Restaurants ,5.028852250917488
94515.0,94515.0,UNKNOWN,4.310454205440786
94515.0,94515.0,Landscaping Services,4.207588204725033
94515.0,94515.0,New Single-Family Housing Construction (except For-Sale Builders) ,3.0395618084934726
94515.0,94515.0,"Plumbing, Heating, and Air-Conditioning Contractors ",2.146070994967928
94515.0,94515.0,"Highway, Street, and Bridge Construction ",2.0479888779112074
94515.0,94515.0,Farm Management Services ,1.972389910519347
94515.0,94515.0,Engineering Services,1.9485033188267968
94516.0,94516.0,New Single-Family Housing Construction (except For-Sale Builders) ,100.0
94517.0,94517.0,Limited-Service Restaurants ,7.806494833228354
94517.0,94517.0,Site Preparation Contractors,7.483435108032016
94517.0,94517.0,UNKNOWN,6.095787913022655
94517.0,94517.0,Offices of Dentists ,5.916241532207844
94517.0,94517.0,Golf Courses and Country Clubs,5.801780687501563
94517.0,94517.0,Offices of Real Estate Agents and Brokers,5.649162691569722
94517.0,94517.0,New Single-Family Housing Construction (except For-Sale Builders) ,4.819797313465561
94517.0,94517.0,Electrical Contractors and Other Wiring Installation Contractors,3.743971960226009
94517.0,94517.0,Religious Organizations ,3.3783470566029106
94517.0,94517.0,All Other Specialty Trade Contractors,2.9676751385400997
94518.0,94518.0,Elementary and Secondary Schools ,13.745322077654142
94518.0,94518.0,Commercial and Institutional Building Construction ,6.0369655754866685
94518.0,94518.0,Nursing Care Facilities (Skilled Nursing Facilities) ,4.400884255295897
94518.0,94518.0,Automotive Parts and Accessories Stores ,4.226298398956989
94518.0,94518.0,Offices of Dentists ,4.222290831754331
94518.0,94518.0,UNKNOWN,3.83633892586535
94518.0,94518.0,All Other Specialty Trade Contractors,3.7519191915374708
94518.0,94518.0,Residential Remodelers ,2.5910666581728874
94518.0,94518.0,Finish Carpentry Contractors,2.070024381537915
94518.0,94518.0,All Other Miscellaneous Store Retailers (except Tobacco Stores) ,1.9590917749312982
94519.0,94519.0,Offices of Dentists ,16.851258641807902
94519.0,94519.0,Commercial and Institutional Building Construction ,5.400088324784436
94519.0,94519.0,Full-Service Restaurants ,5.313489321952378
